"Obs","AREA","RS_EXIT","RISK","SE","CIL","CIU"
"8167",8,12419.00,0.03662,0.017450,0.014390,0.09318
"8168",8,12421.00,0.03678,0.017525,0.014459,0.09359
"8169",8,12426.00,0.03695,0.017599,0.014526,0.09398
"8170",8,12427.00,0.03711,0.017673,0.014594,0.09438
"8171",8,12430.00,0.03728,0.017748,0.014662,0.09478
"8172",8,12435.00,0.03744,0.017821,0.014728,0.09517
"8173",8,12438.00,0.03760,0.017894,0.014794,0.09556
"8174",8,12438.00,0.03776,0.017967,0.014861,0.09595
"8175",8,12439.00,0.03792,0.018039,0.014927,0.09634
"8176",8,12448.00,0.03808,0.018112,0.014993,0.09673
"8177",8,12456.00,0.03824,0.018184,0.015059,0.09712
"8178",8,12456.00,0.03840,0.018256,0.015124,0.09750
"8179",8,12458.00,0.03856,0.018327,0.015189,0.09788
"8180",8,12459.00,0.03872,0.018398,0.015255,0.09826
"8181",8,12462.00,0.03887,0.018469,0.015320,0.09865
"8182",8,12470.00,0.03903,0.018539,0.015383,0.09902
"8183",8,12471.00,0.03918,0.018608,0.015446,0.09939
"8184",8,12471.00,0.03934,0.018677,0.015510,0.09976
"8185",8,12483.00,0.03949,0.018746,0.015573,0.10013
"8186",8,12484.00,0.03964,0.018815,0.015637,0.10050
"8187",8,12485.00,0.03979,0.018883,0.015699,0.10086
"8188",8,12486.00,0.03994,0.018951,0.015761,0.10123
"8189",8,12486.00,0.04009,0.019019,0.015824,0.10159
"8190",8,12486.00,0.04025,0.019087,0.015887,0.10196
"8191",8,12487.00,0.04040,0.019155,0.015949,0.10232
"8192",8,12494.00,0.04055,0.019224,0.016012,0.10269
"8193",8,12499.00,0.04070,0.019292,0.016074,0.10306
"8194",8,12505.00,0.04085,0.019358,0.016136,0.10341
"8195",8,12512.00,0.04099,0.019423,0.016194,0.10376
"8196",8,12515.00,0.04113,0.019488,0.016252,0.10410
"8197",8,12518.00,0.04127,0.019552,0.016310,0.10445
"8198",8,12524.00,0.04141,0.019615,0.016367,0.10479
"8199",8,12532.00,0.04155,0.019677,0.016424,0.10512
"8200",8,12535.00,0.04169,0.019739,0.016480,0.10545
"8201",8,12538.00,0.04182,0.019801,0.016536,0.10579
"8202",8,12553.00,0.04196,0.019862,0.016590,0.10611
"8203",8,12562.00,0.04209,0.019922,0.016644,0.10643
"8204",8,12564.00,0.04222,0.019982,0.016698,0.10675
"8205",8,12579.00,0.04235,0.020039,0.016749,0.10706
"8206",8,12587.00,0.04247,0.020095,0.016800,0.10736
"8207",8,12596.00,0.04259,0.020152,0.016851,0.10766
"8208",8,12596.00,0.04272,0.020208,0.016902,0.10797
"8209",8,12597.00,0.04284,0.020265,0.016953,0.10827
"8210",8,12602.00,0.04297,0.020322,0.017004,0.10857
"8211",8,12602.00,0.04309,0.020378,0.017055,0.10888
"8212",8,12603.00,0.04322,0.020435,0.017106,0.10918
"8213",8,12607.00,0.04334,0.020491,0.017157,0.10948
"8214",8,12611.00,0.04346,0.020547,0.017207,0.10978
"8215",8,12611.00,0.04358,0.020602,0.017257,0.11008
"8216",8,12623.00,0.04371,0.020658,0.017307,0.11038
"8217",8,12625.00,0.04383,0.020714,0.017358,0.11067
"8218",8,12627.00,0.04395,0.020769,0.017408,0.11097
"8219",8,12632.00,0.04407,0.020825,0.017458,0.11127
"8220",8,12634.00,0.04420,0.020880,0.017508,0.11157
"8221",8,12635.00,0.04432,0.020935,0.017558,0.11186
"8222",8,12644.00,0.04444,0.020990,0.017608,0.11216
"8223",8,12645.00,0.04456,0.021045,0.017658,0.11245
"8224",8,12645.00,0.04468,0.021101,0.017708,0.11275
"8225",8,12651.00,0.04480,0.021156,0.017758,0.11304
"8226",8,12653.00,0.04493,0.021211,0.017807,0.11334
"8227",8,12655.00,0.04505,0.021266,0.017857,0.11364
"8228",8,12656.00,0.04517,0.021321,0.017907,0.11393
"8229",8,12657.00,0.04529,0.021377,0.017957,0.11423
"8230",8,12660.00,0.04541,0.021432,0.018007,0.11452
"8231",8,12661.00,0.04553,0.021487,0.018057,0.11482
"8232",8,12663.00,0.04565,0.021542,0.018107,0.11512
"8233",8,12668.00,0.04577,0.021597,0.018156,0.11541
"8234",8,12679.00,0.04589,0.021651,0.018205,0.11570
"8235",8,12687.00,0.04601,0.021705,0.018253,0.11599
"8236",8,12689.00,0.04613,0.021758,0.018302,0.11627
"8237",8,12693.00,0.04625,0.021812,0.018350,0.11656
"8238",8,12694.00,0.04637,0.021865,0.018398,0.11685
"8239",8,12698.00,0.04648,0.021919,0.018446,0.11713
"8240",8,12709.00,0.04660,0.021972,0.018495,0.11742
"8241",8,12709.00,0.04672,0.022025,0.018542,0.11770
"8242",8,12721.00,0.04683,0.022078,0.018591,0.11799
"8243",8,12724.00,0.04695,0.022132,0.018639,0.11828
"8244",8,12727.00,0.04707,0.022185,0.018687,0.11856
"8245",8,12731.00,0.04719,0.022238,0.018735,0.11885
"8246",8,12732.00,0.04730,0.022291,0.018783,0.11913
"8247",8,12743.00,0.04742,0.022343,0.018829,0.11941
"8248",8,12744.00,0.04753,0.022395,0.018876,0.11969
"8249",8,12748.00,0.04764,0.022447,0.018922,0.11996
"8250",8,12750.00,0.04776,0.022499,0.018968,0.12024
"8251",8,12752.00,0.04787,0.022550,0.019015,0.12052
"8252",8,12762.00,0.04798,0.022600,0.019059,0.12079
"8253",8,12763.00,0.04809,0.022650,0.019104,0.12105
"8254",8,12764.00,0.04820,0.022700,0.019149,0.12132
"8255",8,12766.00,0.04831,0.022751,0.019195,0.12159
"8256",8,12768.00,0.04842,0.022802,0.019240,0.12187
"8257",8,12772.00,0.04853,0.022852,0.019285,0.12213
"8258",8,12776.00,0.04864,0.022902,0.019330,0.12240
"8259",8,12776.00,0.04875,0.022953,0.019375,0.12267
"8260",8,12777.00,0.04886,0.023003,0.019420,0.12294
"8261",8,12780.00,0.04897,0.023053,0.019466,0.12321
"8262",8,12781.00,0.04909,0.023105,0.019513,0.12349
"8263",8,12785.00,0.04920,0.023156,0.019560,0.12376
"8264",8,12787.00,0.04932,0.023208,0.019607,0.12404
"8265",8,12788.00,0.04943,0.023259,0.019654,0.12432
"8266",8,12793.00,0.04954,0.023311,0.019701,0.12459
"8267",8,12794.00,0.04966,0.023363,0.019748,0.12487
"8268",8,12804.00,0.04977,0.023414,0.019795,0.12515
"8269",8,12807.00,0.04989,0.023465,0.019842,0.12542
"8270",8,12809.00,0.05000,0.023518,0.019890,0.12570
"8271",8,12821.00,0.05012,0.023570,0.019937,0.12598
"8272",8,12822.00,0.05023,0.023622,0.019985,0.12626
"8273",8,12826.00,0.05035,0.023674,0.020032,0.12654
"8274",8,12833.00,0.05046,0.023725,0.020080,0.12682
"8275",8,12834.00,0.05058,0.023776,0.020126,0.12709
"8276",8,12837.00,0.05069,0.023827,0.020173,0.12736
"8277",8,12839.00,0.05080,0.023878,0.020219,0.12763
"8278",8,12841.00,0.05091,0.023929,0.020266,0.12791
"8279",8,12844.00,0.05103,0.023980,0.020312,0.12818
"8280",8,12851.00,0.05114,0.024029,0.020358,0.12845
"8281",8,12863.00,0.05124,0.024078,0.020402,0.12871
"8282",8,12863.00,0.05135,0.024127,0.020447,0.12897
"8283",8,12864.00,0.05146,0.024176,0.020491,0.12923
"8284",8,12869.00,0.05157,0.024225,0.020536,0.12950
"8285",8,12869.00,0.05168,0.024274,0.020580,0.12976
"8286",8,12870.00,0.05179,0.024323,0.020625,0.13002
"8287",8,12871.00,0.05189,0.024372,0.020670,0.13028
"8288",8,12874.00,0.05200,0.024421,0.020714,0.13055
"8289",8,12880.00,0.05211,0.024470,0.020759,0.13081
"8290",8,12881.00,0.05222,0.024519,0.020803,0.13107
"8291",8,12884.00,0.05232,0.024568,0.020847,0.13133
"8292",8,12887.00,0.05243,0.024616,0.020891,0.13159
"8293",8,12887.00,0.05254,0.024665,0.020935,0.13185
"8294",8,12889.00,0.05265,0.024713,0.020980,0.13211
"8295",8,12890.00,0.05275,0.024761,0.021023,0.13237
"8296",8,12892.00,0.05286,0.024810,0.021068,0.13263
"8297",8,12893.00,0.05297,0.024858,0.021112,0.13289
"8298",8,12894.00,0.05308,0.024907,0.021156,0.13315
"8299",8,12894.00,0.05318,0.024956,0.021200,0.13341
"8300",8,12897.00,0.05329,0.025004,0.021244,0.13367
"8301",8,12900.00,0.05340,0.025053,0.021288,0.13393
"8302",8,12901.00,0.05350,0.025101,0.021333,0.13419
"8303",8,12903.00,0.05361,0.025150,0.021377,0.13445
"8304",8,12915.00,0.05372,0.025198,0.021420,0.13471
"8305",8,12918.00,0.05382,0.025246,0.021464,0.13497
"8306",8,12927.00,0.05393,0.025294,0.021508,0.13523
"8307",8,12928.00,0.05404,0.025342,0.021551,0.13548
"8308",8,12932.00,0.05414,0.025390,0.021595,0.13574
"8309",8,12946.00,0.05425,0.025438,0.021639,0.13600
"8310",8,12947.00,0.05436,0.025487,0.021683,0.13626
"8311",8,12950.00,0.05446,0.025535,0.021727,0.13652
"8312",8,12951.00,0.05457,0.025583,0.021771,0.13678
"8313",8,12953.00,0.05468,0.025631,0.021815,0.13704
"8314",8,12958.00,0.05478,0.025679,0.021858,0.13729
"8315",8,12963.00,0.05489,0.025726,0.021901,0.13755
"8316",8,12973.00,0.05499,0.025773,0.021944,0.13780
"8317",8,12976.00,0.05509,0.025821,0.021987,0.13805
"8318",8,12978.00,0.05520,0.025868,0.022030,0.13830
"8319",8,12982.00,0.05530,0.025915,0.022073,0.13855
"8320",8,12985.00,0.05541,0.025962,0.022116,0.13881
"8321",8,12987.00,0.05551,0.026008,0.022158,0.13906
"8322",8,12988.00,0.05561,0.026055,0.022201,0.13931
"8323",8,12993.00,0.05572,0.026102,0.022243,0.13956
"8324",8,12997.00,0.05582,0.026147,0.022285,0.13980
"8325",8,12998.00,0.05592,0.026193,0.022327,0.14005
"8326",8,13003.00,0.05602,0.026239,0.022369,0.14030
"8327",8,13003.00,0.05612,0.026285,0.022411,0.14054
"8328",8,13006.00,0.05622,0.026331,0.022452,0.14079
"8329",8,13010.00,0.05632,0.026376,0.022494,0.14103
"8330",8,13012.00,0.05643,0.026422,0.022536,0.14128
"8331",8,13017.00,0.05653,0.026468,0.022578,0.14152
"8332",8,13022.00,0.05663,0.026514,0.022620,0.14177
"8333",8,13030.00,0.05673,0.026560,0.022662,0.14201
"8334",8,13031.00,0.05683,0.026605,0.022704,0.14226
"8335",8,13038.00,0.05693,0.026651,0.022745,0.14250
"8336",8,13038.00,0.05703,0.026696,0.022787,0.14275
"8337",8,13038.00,0.05713,0.026742,0.022828,0.14299
"8338",8,13040.00,0.05723,0.026787,0.022869,0.14323
"8339",8,13042.00,0.05733,0.026832,0.022911,0.14348
"8340",8,13045.00,0.05743,0.026876,0.022951,0.14371
"8341",8,13046.00,0.05753,0.026921,0.022992,0.14395
"8342",8,13047.00,0.05763,0.026967,0.023034,0.14420
"8343",8,13050.00,0.05773,0.027012,0.023075,0.14444
"8344",8,13050.00,0.05783,0.027057,0.023116,0.14468
"8345",8,13055.00,0.05793,0.027101,0.023156,0.14492
"8346",8,13055.00,0.05803,0.027145,0.023196,0.14515
"8347",8,13061.00,0.05812,0.027188,0.023236,0.14539
"8348",8,13063.00,0.05822,0.027231,0.023276,0.14562
"8349",8,13064.00,0.05831,0.027274,0.023315,0.14585
"8350",8,13065.00,0.05841,0.027318,0.023354,0.14608
"8351",8,13068.00,0.05850,0.027360,0.023393,0.14631
"8352",8,13069.00,0.05860,0.027403,0.023433,0.14654
"8353",8,13070.00,0.05869,0.027447,0.023472,0.14677
"8354",8,13072.00,0.05879,0.027490,0.023511,0.14700
"8355",8,13075.00,0.05888,0.027533,0.023550,0.14723
"8356",8,13076.00,0.05898,0.027575,0.023590,0.14746
"8357",8,13079.00,0.05907,0.027618,0.023628,0.14769
"8358",8,13081.00,0.05917,0.027660,0.023667,0.14791
"8359",8,13082.00,0.05926,0.027702,0.023705,0.14814
"8360",8,13082.00,0.05935,0.027744,0.023744,0.14837
"8361",8,13083.00,0.05945,0.027786,0.023782,0.14859
"8362",8,13083.00,0.05954,0.027829,0.023821,0.14882
"8363",8,13087.00,0.05963,0.027871,0.023860,0.14905
"8364",8,13088.00,0.05973,0.027913,0.023898,0.14927
"8365",8,13091.00,0.05982,0.027955,0.023937,0.14950
"8366",8,13095.00,0.05991,0.027997,0.023975,0.14972
"8367",8,13097.00,0.06001,0.028039,0.024013,0.14995
"8368",8,13098.00,0.06010,0.028081,0.024052,0.15017
"8369",8,13102.00,0.06019,0.028121,0.024087,0.15039
"8370",8,13103.00,0.06027,0.028161,0.024123,0.15060
"8371",8,13104.00,0.06036,0.028200,0.024159,0.15081
"8372",8,13106.00,0.06045,0.028240,0.024194,0.15103
"8373",8,13107.00,0.06054,0.028280,0.024230,0.15124
"8374",8,13108.00,0.06062,0.028320,0.024265,0.15145
"8375",8,13110.00,0.06071,0.028359,0.024300,0.15166
"8376",8,13116.00,0.06079,0.028398,0.024335,0.15187
"8377",8,13123.00,0.06088,0.028436,0.024370,0.15208
"8378",8,13123.00,0.06096,0.028475,0.024404,0.15229
"8379",8,13124.00,0.06105,0.028514,0.024438,0.15249
"8380",8,13132.00,0.06113,0.028552,0.024472,0.15270
"8381",8,13132.00,0.06121,0.028591,0.024507,0.15290
"8382",8,13134.00,0.06130,0.028629,0.024541,0.15311
"8383",8,13136.00,0.06138,0.028667,0.024575,0.15332
"8384",8,13138.00,0.06147,0.028706,0.024609,0.15352
"8385",8,13139.00,0.06155,0.028744,0.024643,0.15373
"8386",8,13140.00,0.06163,0.028783,0.024677,0.15393
"8387",8,13141.00,0.06172,0.028821,0.024711,0.15414
"8388",8,13144.00,0.06180,0.028859,0.024745,0.15434
"8389",8,13147.00,0.06188,0.028898,0.024780,0.15455
"8390",8,13147.00,0.06197,0.028936,0.024814,0.15476
"8391",8,13148.00,0.06205,0.028975,0.024848,0.15496
"8392",8,13151.00,0.06214,0.029013,0.024882,0.15517
"8393",8,13152.00,0.06222,0.029051,0.024916,0.15537
"8394",8,13155.00,0.06230,0.029089,0.024950,0.15558
"8395",8,13158.00,0.06238,0.029127,0.024983,0.15578
"8396",8,13158.00,0.06247,0.029165,0.025017,0.15598
"8397",8,13159.00,0.06255,0.029203,0.025050,0.15618
"8398",8,13161.00,0.06263,0.029240,0.025084,0.15638
"8399",8,13164.00,0.06271,0.029278,0.025117,0.15659
"8400",8,13164.00,0.06280,0.029315,0.025150,0.15679
"8401",8,13165.00,0.06288,0.029353,0.025184,0.15699
"8402",8,13167.00,0.06296,0.029390,0.025216,0.15719
"8403",8,13168.00,0.06304,0.029427,0.025249,0.15738
"8404",8,13168.00,0.06312,0.029464,0.025282,0.15758
"8405",8,13169.00,0.06320,0.029501,0.025315,0.15778
"8406",8,13173.00,0.06328,0.029538,0.025348,0.15798
"8407",8,13179.00,0.06336,0.029576,0.025381,0.15818
"8408",8,13181.00,0.06344,0.029613,0.025414,0.15838
"8409",8,13181.00,0.06353,0.029650,0.025447,0.15858
"8410",8,13190.00,0.06361,0.029688,0.025481,0.15878
"8411",8,13194.00,0.06369,0.029725,0.025514,0.15898
"8412",8,13196.00,0.06377,0.029762,0.025547,0.15918
"8413",8,13200.00,0.06385,0.029799,0.025579,0.15938
"8414",8,13201.00,0.06393,0.029835,0.025612,0.15957
"8415",8,13201.00,0.06401,0.029873,0.025644,0.15977
"8416",8,13202.00,0.06409,0.029910,0.025677,0.15997
"8417",8,13203.00,0.06417,0.029947,0.025710,0.16017
"8418",8,13205.00,0.06425,0.029984,0.025743,0.16037
"8419",8,13206.00,0.06433,0.030021,0.025776,0.16056
"8420",8,13206.00,0.06441,0.030057,0.025808,0.16076
"8421",8,13212.00,0.06449,0.030094,0.025841,0.16096
"8422",8,13214.00,0.06457,0.030130,0.025873,0.16115
"8423",8,13214.00,0.06465,0.030167,0.025905,0.16135
"8424",8,13214.00,0.06473,0.030204,0.025938,0.16154
"8425",8,13215.00,0.06481,0.030240,0.025970,0.16174
"8426",8,13216.00,0.06489,0.030277,0.026002,0.16194
"8427",8,13217.00,0.06497,0.030313,0.026035,0.16213
"8428",8,13217.00,0.06505,0.030350,0.026067,0.16233
"8429",8,13219.00,0.06513,0.030386,0.026099,0.16252
"8430",8,13220.00,0.06521,0.030423,0.026132,0.16272
"8431",8,13225.00,0.06529,0.030459,0.026164,0.16291
"8432",8,13230.00,0.06537,0.030496,0.026196,0.16311
"8433",8,13232.00,0.06545,0.030532,0.026229,0.16331
"8434",8,13233.00,0.06553,0.030568,0.026261,0.16350
"8435",8,13233.00,0.06560,0.030604,0.026292,0.16369
"8436",8,13235.00,0.06568,0.030640,0.026324,0.16388
"8437",8,13238.00,0.06576,0.030677,0.026356,0.16408
"8438",8,13238.00,0.06584,0.030713,0.026388,0.16427
"8439",8,13239.00,0.06592,0.030749,0.026420,0.16447
"8440",8,13241.00,0.06600,0.030785,0.026452,0.16466
"8441",8,13245.00,0.06607,0.030821,0.026484,0.16485
"8442",8,13245.00,0.06615,0.030857,0.026516,0.16505
"8443",8,13247.00,0.06623,0.030894,0.026547,0.16524
"8444",8,13252.00,0.06631,0.030930,0.026580,0.16543
"8445",8,13259.00,0.06639,0.030966,0.026612,0.16563
"8446",8,13259.00,0.06647,0.031003,0.026644,0.16582
"8447",8,13260.00,0.06655,0.031039,0.026676,0.16602
"8448",8,13261.00,0.06663,0.031076,0.026708,0.16621
"8449",8,13263.00,0.06671,0.031112,0.026740,0.16641
"8450",8,13264.00,0.06679,0.031148,0.026772,0.16660
"8451",8,13265.00,0.06686,0.031185,0.026804,0.16680
"8452",8,13265.00,0.06694,0.031221,0.026836,0.16699
"8453",8,13265.00,0.06702,0.031257,0.026868,0.16719
"8454",8,13277.00,0.06710,0.031294,0.026900,0.16738
"8455",8,13282.00,0.06718,0.031329,0.026932,0.16757
"8456",8,13282.00,0.06726,0.031365,0.026963,0.16777
"8457",8,13283.00,0.06734,0.031401,0.026995,0.16796
"8458",8,13284.00,0.06741,0.031437,0.027027,0.16815
"8459",8,13288.00,0.06749,0.031473,0.027058,0.16834
"8460",8,13290.00,0.06757,0.031509,0.027090,0.16853
"8461",8,13294.00,0.06765,0.031544,0.027121,0.16872
"8462",8,13296.00,0.06772,0.031579,0.027152,0.16891
"8463",8,13303.00,0.06780,0.031614,0.027183,0.16910
"8464",8,13304.00,0.06787,0.031649,0.027213,0.16928
"8465",8,13304.00,0.06795,0.031684,0.027244,0.16947
"8466",8,13308.00,0.06802,0.031718,0.027274,0.16966
"8467",8,13315.00,0.06810,0.031753,0.027304,0.16984
"8468",8,13318.00,0.06817,0.031787,0.027335,0.17003
"8469",8,13321.00,0.06825,0.031822,0.027365,0.17021
"8470",8,13322.00,0.06832,0.031857,0.027395,0.17040
"8471",8,13324.00,0.06840,0.031891,0.027425,0.17058
"8472",8,13331.00,0.06847,0.031926,0.027456,0.17077
"8473",8,13332.00,0.06855,0.031960,0.027486,0.17095
"8474",8,13333.00,0.06862,0.031995,0.027516,0.17114
"8475",8,13337.00,0.06870,0.032029,0.027546,0.17132
"8476",8,13339.00,0.06877,0.032064,0.027577,0.17151
"8477",8,13339.00,0.06885,0.032098,0.027607,0.17169
"8478",8,13342.00,0.06892,0.032133,0.027637,0.17187
"8479",8,13342.00,0.06899,0.032167,0.027667,0.17206
"8480",8,13343.00,0.06907,0.032201,0.027697,0.17224
"8481",8,13344.00,0.06914,0.032236,0.027727,0.17243
"8482",8,13348.00,0.06922,0.032271,0.027758,0.17261
"8483",8,13349.00,0.06929,0.032305,0.027788,0.17280
"8484",8,13355.00,0.06937,0.032340,0.027818,0.17298
"8485",8,13358.00,0.06944,0.032374,0.027848,0.17317
"8486",8,13358.00,0.06952,0.032409,0.027879,0.17335
"8487",8,13358.00,0.06959,0.032443,0.027909,0.17354
"8488",8,13359.00,0.06967,0.032478,0.027939,0.17372
"8489",8,13360.00,0.06974,0.032512,0.027969,0.17391
"8490",8,13360.00,0.06982,0.032547,0.028000,0.17409
"8491",8,13366.00,0.06989,0.032582,0.028030,0.17428
"8492",8,13373.00,0.06997,0.032616,0.028060,0.17446
"8493",8,13375.00,0.07004,0.032651,0.028090,0.17465
"8494",8,13376.00,0.07012,0.032685,0.028121,0.17483
"8495",8,13378.00,0.07019,0.032720,0.028151,0.17502
"8496",8,13379.00,0.07027,0.032754,0.028181,0.17520
"8497",8,13380.00,0.07034,0.032789,0.028211,0.17539
"8498",8,13381.00,0.07042,0.032823,0.028242,0.17557
"8499",8,13385.00,0.07049,0.032858,0.028272,0.17575
"8500",8,13389.00,0.07056,0.032892,0.028302,0.17594
"8501",8,13391.00,0.07064,0.032926,0.028332,0.17612
"8502",8,13398.00,0.07071,0.032961,0.028362,0.17631
"8503",8,13405.00,0.07079,0.032995,0.028393,0.17649
"8504",8,13407.00,0.07086,0.033030,0.028423,0.17668
"8505",8,13409.00,0.07094,0.033065,0.028453,0.17686
"8506",8,13412.00,0.07101,0.033099,0.028483,0.17705
"8507",8,13416.00,0.07109,0.033132,0.028512,0.17723
"8508",8,13416.00,0.07116,0.033165,0.028541,0.17740
"8509",8,13418.00,0.07123,0.033198,0.028570,0.17758
"8510",8,13422.00,0.07130,0.033231,0.028599,0.17776
"8511",8,13422.00,0.07137,0.033264,0.028628,0.17793
"8512",8,13425.00,0.07144,0.033297,0.028657,0.17811
"8513",8,13426.00,0.07151,0.033330,0.028686,0.17828
"8514",8,13429.00,0.07158,0.033363,0.028715,0.17846
"8515",8,13429.00,0.07166,0.033396,0.028743,0.17863
"8516",8,13431.00,0.07173,0.033428,0.028772,0.17881
"8517",8,13431.00,0.07180,0.033461,0.028801,0.17899
"8518",8,13432.00,0.07187,0.033494,0.028829,0.17916
"8519",8,13433.00,0.07194,0.033526,0.028858,0.17934
"8520",8,13433.00,0.07201,0.033559,0.028887,0.17951
"8521",8,13438.00,0.07208,0.033592,0.028916,0.17969
"8522",8,13440.00,0.07215,0.033625,0.028944,0.17986
"8523",8,13440.00,0.07222,0.033657,0.028973,0.18003
"8524",8,13442.00,0.07229,0.033690,0.029001,0.18021
"8525",8,13448.00,0.07236,0.033722,0.029029,0.18038
"8526",8,13450.00,0.07243,0.033754,0.029058,0.18055
"8527",8,13452.00,0.07250,0.033787,0.029086,0.18073
"8528",8,13458.00,0.07257,0.033819,0.029115,0.18090
"8529",8,13458.00,0.07264,0.033851,0.029143,0.18107
"8530",8,13461.00,0.07271,0.033883,0.029171,0.18125
"8531",8,13461.00,0.07278,0.033915,0.029199,0.18142
"8532",8,13463.00,0.07285,0.033948,0.029227,0.18159
"8533",8,13463.00,0.07292,0.033980,0.029255,0.18176
"8534",8,13465.00,0.07299,0.034012,0.029283,0.18193
"8535",8,13471.00,0.07306,0.034044,0.029311,0.18210
"8536",8,13474.00,0.07313,0.034076,0.029339,0.18228
"8537",8,13474.00,0.07320,0.034108,0.029367,0.18245
"8538",8,13474.00,0.07327,0.034139,0.029395,0.18262
"8539",8,13475.00,0.07334,0.034171,0.029423,0.18279
"8540",8,13476.00,0.07340,0.034203,0.029451,0.18296
"8541",8,13478.00,0.07347,0.034234,0.029478,0.18312
"8542",8,13480.00,0.07354,0.034266,0.029506,0.18329
"8543",8,13483.00,0.07361,0.034298,0.029534,0.18346
"8544",8,13484.00,0.07368,0.034330,0.029562,0.18363
"8545",8,13486.00,0.07375,0.034361,0.029590,0.18380
"8546",8,13487.00,0.07382,0.034393,0.029617,0.18397
"8547",8,13494.00,0.07389,0.034425,0.029645,0.18414
"8548",8,13497.00,0.07395,0.034457,0.029673,0.18431
"8549",8,13497.00,0.07402,0.034488,0.029701,0.18449
"8550",8,13499.00,0.07409,0.034520,0.029729,0.18466
"8551",8,13500.00,0.07416,0.034552,0.029757,0.18483
"8552",8,13500.00,0.07423,0.034584,0.029784,0.18500
"8553",8,13506.00,0.07430,0.034615,0.029812,0.18516
"8554",8,13510.00,0.07436,0.034646,0.029839,0.18533
"8555",8,13518.00,0.07443,0.034677,0.029866,0.18549
"8556",8,13518.00,0.07450,0.034709,0.029894,0.18566
"8557",8,13519.00,0.07457,0.034740,0.029921,0.18583
"8558",8,13519.00,0.07464,0.034771,0.029949,0.18600
"8559",8,13522.00,0.07470,0.034803,0.029977,0.18617
"8560",8,13524.00,0.07477,0.034834,0.030004,0.18633
"8561",8,13528.00,0.07484,0.034864,0.030031,0.18650
"8562",8,13529.00,0.07490,0.034895,0.030058,0.18666
"8563",8,13529.00,0.07497,0.034926,0.030085,0.18683
"8564",8,13529.00,0.07504,0.034957,0.030112,0.18699
"8565",8,13532.00,0.07511,0.034987,0.030140,0.18716
"8566",8,13535.00,0.07517,0.035018,0.030166,0.18732
"8567",8,13536.00,0.07524,0.035048,0.030193,0.18748
"8568",8,13539.00,0.07530,0.035079,0.030220,0.18764
"8569",8,13540.00,0.07537,0.035109,0.030246,0.18781
"8570",8,13541.00,0.07543,0.035139,0.030273,0.18797
"8571",8,13541.00,0.07550,0.035169,0.030300,0.18813
"8572",8,13542.00,0.07557,0.035200,0.030326,0.18829
"8573",8,13544.00,0.07563,0.035230,0.030353,0.18845
"8574",8,13545.00,0.07570,0.035260,0.030380,0.18862
"8575",8,13546.00,0.07576,0.035290,0.030406,0.18878
"8576",8,13547.00,0.07583,0.035321,0.030433,0.18894
"8577",8,13549.00,0.07589,0.035351,0.030459,0.18910
"8578",8,13551.00,0.07596,0.035381,0.030486,0.18927
"8579",8,13552.00,0.07603,0.035411,0.030513,0.18943
"8580",8,13555.00,0.07609,0.035442,0.030539,0.18959
"8581",8,13561.00,0.07616,0.035472,0.030566,0.18975
"8582",8,13567.00,0.07622,0.035502,0.030592,0.18991
"8583",8,13568.00,0.07629,0.035532,0.030619,0.19007
"8584",8,13571.00,0.07635,0.035562,0.030645,0.19023
"8585",8,13573.00,0.07642,0.035592,0.030672,0.19040
"8586",8,13579.00,0.07648,0.035622,0.030698,0.19056
"8587",8,13580.00,0.07655,0.035652,0.030725,0.19072
"8588",8,13583.00,0.07661,0.035682,0.030751,0.19088
"8589",8,13583.00,0.07668,0.035712,0.030777,0.19104
"8590",8,13593.00,0.07674,0.035742,0.030803,0.19120
"8591",8,13593.00,0.07681,0.035771,0.030829,0.19135
"8592",8,13597.00,0.07687,0.035801,0.030856,0.19151
"8593",8,13610.00,0.07694,0.035830,0.030881,0.19167
"8594",8,13612.00,0.07700,0.035859,0.030907,0.19183
"8595",8,13613.00,0.07706,0.035889,0.030932,0.19198
"8596",8,13620.00,0.07712,0.035918,0.030958,0.19214
"8597",8,13622.00,0.07719,0.035947,0.030984,0.19229
"8598",8,13627.00,0.07725,0.035976,0.031010,0.19245
"8599",8,13627.00,0.07732,0.036005,0.031035,0.19261
"8600",8,13630.00,0.07738,0.036035,0.031061,0.19276
"8601",8,13632.00,0.07744,0.036064,0.031087,0.19292
"8602",8,13633.00,0.07751,0.036093,0.031112,0.19308
"8603",8,13633.00,0.07757,0.036123,0.031138,0.19324
"8604",8,13634.00,0.07763,0.036152,0.031164,0.19339
"8605",8,13638.00,0.07770,0.036181,0.031190,0.19355
"8606",8,13639.00,0.07776,0.036211,0.031216,0.19371
"8607",8,13641.00,0.07782,0.036240,0.031242,0.19387
"8608",8,13641.00,0.07789,0.036270,0.031268,0.19402
"8609",8,13642.00,0.07795,0.036299,0.031293,0.19418
"8610",8,13642.00,0.07802,0.036329,0.031319,0.19434
"8611",8,13645.00,0.07808,0.036358,0.031345,0.19450
"8612",8,13648.00,0.07814,0.036387,0.031371,0.19465
"8613",8,13650.00,0.07821,0.036417,0.031397,0.19481
"8614",8,13651.00,0.07827,0.036446,0.031422,0.19497
"8615",8,13652.00,0.07833,0.036475,0.031448,0.19512
"8616",8,13653.00,0.07840,0.036505,0.031474,0.19528
